metric,framework,model,date,mean,lo80,hi80,lo95,hi95,validation_rmse,is_best
google-trends,Vue,PROPHET,2027-04-01,1.8844339427994574,0,3.9062722000152372,0,5.393634933651005,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-05-01,1.533066234485109,0,3.6547213863481054,0,4.677792482724872,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-06-01,1.1847088533586556,0,3.180035035790769,0,4.126119593309335,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-07-01,3.0945698768428755,1.0365587478742655,5.091332918005846,0.07186345437017772,6.030431837417972,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-08-01,0,0,1.5252694650526064,0,2.2603071259282226,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-09-01,0,0,1.1469435258854588,0,2.365753330307465,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-10-01,0,0,0.6285558199262608,0,1.8937703718909078,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-11-01,0,0,1.066179030280222,0,2.217926404516976,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-12-01,0,0,0,0,0.38142570256820985,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-01-01,0,0,1.6068640763517112,0,2.59356487308901,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-02-01,0.609024731845027,0,2.6709430435759276,0,3.6910843902206083,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-03-01,0,0,1.828474318876827,0,2.9045839659164017,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-04-01,0,0,0.694300285100648,0,1.7130390912798308,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-05-01,0,0,0.4141877582031602,0,1.552741901738228,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-06-01,0,0,0.2170921143886357,0,1.718547318551468,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2028-07-01,0,0,0,0,0.8267048436546154,1.8498308192029285,TRUE
npm-downloads,Angular,ARIMA,2026-08-01,24496353.964248527,22570737.71945318,26586253.619007055,21613430.617482826,27763818.14517792,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2026-09-01,26258466.54291225,23788898.562787216,28984404.768006455,22577043.99878525,30540183.41028375,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2026-10-01,26589905.571070965,23692881.098158184,29841160.93754431,22289334.846927278,31720241.19625864,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2026-11-01,27536063.871144656,23971942.68654985,31630094.519259725,22275938.025897697,34038288.82052669,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2026-12-01,27803855.75334912,23691603.62702007,32629888.892687798,21766960.318485,35515036.6320218,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-01-01,27822565.313367996,23193007.303918514,33376229.72083212,21062783.314452976,36751797.08638057,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-02-01,29772233.66633309,24244370.16595695,36560483.53307942,21746582.00530503,40759779.826761335,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-03-01,36211140.78805615,28791027.039753534,45543589.44714165,25499990.36038989,51421459.15121857,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-04-01,34693070.59367499,26913234.5007695,44721831.74171717,23528208.495423272,51156004.595665306,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-05-01,36269823.07989256,27429629.649328988,47959089.50341279,23658875.933160096,55602813.22076125,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-06-01,39993571.34108484,29465317.20178961,54283676.42875552,25065424.549966477,63812433.598930046,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-07-01,40304165.28266757,28907512.097518884,56193896.214919575,24243881.38076519,67003533.92185385,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-08-01,41573505.702017255,28270744.798226025,61135862.61811251,23050428.94257179,74981527.0586405,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-09-01,44089366.21365452,28756964.38033344,67596571.71173218,22934918.163486756,84756011.76132645,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-10-01,44524083.16848935,27842086.847918224,71201342.87446629,21715370.397617046,91289898.43318512,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-11-01,46592459.56999687,27815261.250498954,78045546.88721332,21168374.168712255,102551912.62893698,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2027-12-01,49643724.34943823,28298131.294193752,87090533.49001387,21015296.80385709,117271687.91787621,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-01-01,50194445.88296749,27293469.996074613,92310812.02372278,19769223.358642735,127444680.29755297,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-02-01,53987721.2605413,27961688.537806638,104238126.34707798,19738139.65317223,147667107.37137094,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-03-01,61399399.151443,30260961.57475958,124579193.38760515,20807398.061174944,181180084.40487626,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-04-01,61649966.50936875,28883226.503525607,131589119.13701689,19334441.03343442,196577613.5664697,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-05-01,65001045.05832531,28916520.761536695,146114944.06564727,18833366.89645989,224343091.10678816,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-06-01,69254131.35838021,29223757.310045496,164117659.6317402,18508735.553279683,259128159.0937902,1651598.5048393304,TRUE
npm-downloads,Angular,ARIMA,2028-07-01,71982005.71358755,28782807.206643436,180017502.96679607,17717261.97269988,292449758.22629124,1651598.5048393304,TRUE
npm-downloads,Angular,ETS,2026-08-01,25002659.937828165,23216646.44295141,26926068.12811562,22323426.872658674,28003451.585238934,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2026-09-01,25152608.21040188,23095352.153613854,27393117.688561767,22075321.47978603,28658866.867978055,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2026-10-01,26557609.969119765,24087153.515449867,29281444.42497604,22873805.257924907,30834687.9203343,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2026-11-01,25661497.69924721,22969667.548011992,28668785.147915922,21660958.0277753,30400892.822248235,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2026-12-01,23640825.06311241,20869199.39687972,26780548.629007243,19536055.8752347,28608057.44882762,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-01-01,26906745.739062853,23411298.49303193,30924084.19636215,21748674.304412443,33288142.29823515,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-02-01,27834156.499861322,23859353.524044257,32471134.082315076,21990428.16634619,35230794.99159151,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-03-01,30971193.48618838,26144808.567220055,36688538.85855585,23902237.114300996,40130755.09548864,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-04-01,29440726.82997679,24467103.043564983,35425378.87395091,22183975.27867442,39071283.799019,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-05-01,30818139.207549464,25207541.436134126,37677522.23569363,22663626.625649154,41906695.55979106,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-06-01,31231787.411132317,25137070.960304048,38804224.444320224,22408083.055328466,43530030.61489795,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-07-01,31843069.70097554,25214325.335621487,40214484.137159,22283663.86686428,45503337.77867249,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-08-01,32014657.575641483,24936184.262771573,41102451.23615155,21846586.176511925,46915261.11548703,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-09-01,31897352.368798357,24436239.85478195,41636564.86871822,21221485.211437,47943914.98198515,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-10-01,33368229.492074784,25140332.173087314,44288942.9255389,21641072.485063203,51450256.62888941,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-11-01,31956260.786901537,23676702.342628602,43131116.22586667,20201290.111227944,50551355.43411403,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2027-12-01,29188881.057983343,21266111.121199787,40063308.689105235,17983922.750404477,47375135.1282156,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-01-01,32948984.46734627,23604982.479292,45991797.481019646,19784764.717907127,54872301.19485441,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-02-01,33816174.75371686,23821527.871370178,48004211.86060359,19788992.83709166,57786349.93932247,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-03-01,37342550.67981028,25866112.04646198,53910927.30432206,21296652.26547455,65478182.28901307,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-04-01,35238955.18985438,24001381.218967147,51738020.66981675,19585949.998989437,63401772.72109979,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-05-01,36629683.94102297,24532470.29530698,54692157.923886165,19841870.05233372,67621334.47485158,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-06-01,36871841.9907452,24283487.803870134,55985891.98739863,19466698.161060322,69838896.40555862,2070502.0050855526,FALSE
npm-downloads,Angular,ETS,2028-07-01,37350677.60275339,24190228.062802713,57670936.65273114,19220743.03519821,72581642.53739044,2070502.0050855526,FALSE
npm-downloads,Angular,PROPHET,2026-08-01,23075174.222828377,21901642.321919557,24323606.92427929,21271567.689137112,24999928.955120347,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2026-09-01,23008272.202997662,21818855.862278175,24255452.69156195,21367300.795159776,24903509.92312006,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2026-10-01,24480172.640025396,23171394.318983667,25965126.484200735,22598011.715369035,26640151.081908185,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2026-11-01,24035152.162127223,22667919.37542749,25510446.9157106,21933711.018214207,26422977.03568657,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2026-12-01,21338185.19885505,20026518.1343823,22640916.909740012,19347088.647349965,23708371.77596599,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-01-01,24429624.296475783,22664454.716257457,26051255.063547406,21883103.565080926,27369762.987822905,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-02-01,25167397.306760307,23243714.06479035,27160175.659107946,22273932.770373836,29099900.44197038,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-03-01,28288870.455315217,25886580.92128969,30593134.055340905,24865246.00896375,33298727.379121732,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-04-01,25396076.57275304,22861633.26062455,28179128.96569557,21840819.953535832,30082002.85267171,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-05-01,27977048.039780993,24960958.93070577,31086154.733483784,23104295.61601309,34303346.99235878,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-06-01,28302252.586470526,24825819.042944048,31570929.894832406,23006757.10170971,36060549.454123326,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-07-01,27954745.219324064,24274846.813328613,31992742.592300374,21858144.1471212,36509763.0881403,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-08-01,29403369.706657786,25074833.786455337,34198775.7273803,22524960.27440212,39514446.00678783,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-09-01,28796471.01332452,24276137.51523784,33904373.1464584,21206203.80833757,39900301.39122113,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-10-01,30914770.71854752,25598088.259868406,37091387.09037198,22356287.42744928,44752943.756795935,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-11-01,30289375.4774721,24577161.412218206,37025656.211144604,21510987.320186213,45901829.91550203,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2027-12-01,26353593.23887685,20888610.580129292,33109257.092156805,17972833.862419475,40424138.42660073,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-01-01,30985303.39900877,23957767.616914757,39646546.11613878,20650246.603065833,49056132.82822782,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-02-01,31978612.06315686,24557149.014348246,41488811.71705184,20394320.860148743,51452188.876969166,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-03-01,35164073.87342641,25952249.491076846,46503068.42156129,21538709.55394569,58929126.411381,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-04-01,34333219.96541119,24957462.759741556,46645763.40806629,20225170.62926717,60013670.064118035,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-05-01,34279025.911840245,24265116.20707197,47692400.04212149,20010224.237968136,61612092.86407996,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-06-01,34512079.329688005,23932769.142771892,48543798.23566232,19149675.060777362,66039206.23726361,2996448.8455344825,FALSE
npm-downloads,Angular,PROPHET,2028-07-01,36822046.1067649,25065493.207698323,53417439.571522355,20330761.596754108,73916632.39928313,2996448.8455344825,FALSE
npm-downloads,React,ARIMA,2026-08-01,762503702.5209535,563657477.482233,1031498595.3616496,480339235.2870006,1210419331.7562754,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2026-09-01,837635820.2445128,517024843.30814415,1357060064.4033544,400484404.70605433,1751962769.6726518,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2026-10-01,946740917.5977255,489381255.52381605,1831533910.4415905,345095282.23563373,2597306918.246567,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2026-11-01,1062132268.4308492,457283098.5697334,2467016512.026178,292711589.9677267,3854049488.590281,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2026-12-01,1223657739.7218523,435353919.51724565,3439358635.4158945,251914301.8071035,5943839827.638288,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-01-01,1450296970.385854,422723383.3877433,4975739177.132788,220106201.10437799,9556120113.296152,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-02-01,1751382548.143212,414522260.9814037,7399701088.1081705,193308875.71953008,15867563276.467852,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-03-01,2271473408.220439,432721579.47742003,11923582463.047594,179891694.96065724,28681654375.77535,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-04-01,2653606070.1845393,403367166.6413435,17457110408.36419,148800899.00057787,47322463646.73399,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-05-01,3006896844.616246,361624426.20291996,25002261904.01084,117845465.75053136,76722753020.26685,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-06-01,3406312013.790521,321440852.88169146,36096723243.69624,92130151.02968012,125940978999.75447,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-07-01,4006341345.80083,294263160.47089666,54545634956.685135,73862868.90545508,217305000571.42523,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-08-01,4621671572.478677,245124045.97880563,87138933923.94339,51787263.77442477,412453683856.2225,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-09-01,5312794038.569343,200366982.40412095,140870417007.549,35340480.46729364,798681266778.1605,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-10-01,6196411516.130056,163782666.29747987,234429664158.0523,23932759.363996502,1604307865270.684,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-11-01,7199693943.466119,131552026.7073251,394031120593.39417,15810343.02098481,3278587285967.0703,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2027-12-01,8479286678.759884,105706691.9641568,680167930538.0132,10376473.205286583,6928972324810.718,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-01-01,10131506978.283077,85097037.82034855,1206239783359.3167,6777564.003993066,15145178778924.174,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-02-01,12221541744.699125,68328935.20526168,2185985776115.3923,4387244.0456116935,34045529959915.11,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-03-01,15288337025.698568,56233814.05185248,4156453707192.7944,2892834.762869078,80797275822567.36,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-04-01,18133601490.381264,43387055.74086478,7578930855166.075,1777545.71848206,184989513709673.62,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-05-01,21177000760.89529,32598928.192635484,13757058049949.541,1057474.900186575,424090384651023.4,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-06-01,24727812202.871426,24229341.474583738,25236536939924.266,618806.8201283999,988133434162250.6,152277782.93484548,TRUE
npm-downloads,React,ARIMA,2028-07-01,29430895654.970127,18165601.134215515,47682296062243.31,363256.60078468214,2384472113567750,152277782.93484548,TRUE
npm-downloads,React,ETS,2026-08-01,725322584.9613194,561815617.6144829,936415499.5213906,490757673.9327466,1072001274.9407408,218912253.15335724,FALSE
npm-downloads,React,ETS,2026-09-01,765482348.2367278,549937459.3460859,1065508841.8131851,461619847.8320785,1269363152.4161634,218912253.15335724,FALSE
npm-downloads,React,ETS,2026-10-01,799205333.785231,523998787.1311051,1218951610.3715942,419065831.46153224,1524173810.5402305,218912253.15335724,FALSE
npm-downloads,React,ETS,2026-11-01,827250304.4437646,491658072.89920825,1391908530.9385898,373284443.5087061,1833301862.8306553,218912253.15335724,FALSE
npm-downloads,React,ETS,2026-12-01,850393224.4046197,457325406.1256734,1581299936.7385237,329318792.60983616,2195953135.7373276,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-01-01,869372864.3749654,423396357.87013406,1785110246.6818957,289295270.827354,2612587388.6111603,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-02-01,884861125.4865584,391113979.7181551,2001920798.991275,253865905.62909946,3084223570.269069,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-03-01,897450175.7350291,361062695.32740587,2230684109.8597827,222974821.64608446,3612142438.0597157,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-04-01,907650255.7767493,333451251.5449853,2470612966.680359,196253545.9894815,4197778848.1693006,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-05-01,915893730.6946036,308278046.14165545,2721119246.819826,173222037.10225967,4842694017.311078,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-06-01,922542387.094216,285428824.3075679,2981774726.599712,153387831.38194183,5548578687.50604,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-07-01,927896048.1401662,264734411.49909496,3252282427.57499,136291726.94678158,6317265844.702129,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-08-01,932201339.5580622,246004446.4824323,3532453774.6590977,121525722.21946539,7150744025.17549,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-09-01,935659952.6060053,229046604.0300465,3822189586.4298096,108736962.843088,8051167861.708736,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-10-01,938436081.18503,213677050.75725284,4121464017.26651,97625035.3781295,9020865066.19171,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-11-01,940662914.5190088,199725643.98212877,4430310992.422487,87936473.83390819,10062340140.60784,218912253.15335724,FALSE
npm-downloads,React,ETS,2027-12-01,942448186.0249587,187038026.69690663,4748812826.870305,79458461.49409409,11178275507.321714,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-01-01,943878843.1697739,175475938.498557,5077090767.2109585,72012693.74517013,12371530819.002,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-02-01,945024932.9728968,164916547.54177663,5415297212.816265,65449825.94414812,13645141132.72041,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-03-01,945942807.1593846,155251289.73120824,5763609384.107613,59644648.8946836,15002314504.801477,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-04-01,946677748.7160491,146384503.93739653,6122224220.687365,54491994.70358344,16446429428.423662,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-05-01,947266113.3578609,138232030.14271653,6491354310.96997,49903312.1489431,17981032415.274433,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-06-01,947737068.5786237,130719862.66176258,6871224676.663237,45803827.06512322,19609835923.1158,218912253.15335724,FALSE
npm-downloads,React,ETS,2028-07-01,948114001.5228922,123782905.21018173,7262070258.148904,42130199.823041745,21336716753.70257,218912253.15335724,FALSE
npm-downloads,React,PROPHET,2026-08-01,433284445.21214974,321770777.6258087,565975079.4055295,282332140.73136234,662556387.8445754,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2026-09-01,435168281.978954,332616625.1951111,579166969.355008,275518114.9568988,659615101.3618008,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2026-10-01,490137422.47357726,372416432.51399994,658487939.884525,313298670.5492017,752184722.6407344,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2026-11-01,505661993.50118667,381554606.8739715,672510497.7091491,331711055.3874593,813566109.3758878,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2026-12-01,467163838.5886959,352673388.2053758,635443257.7996383,314755729.1596846,725318177.9625111,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-01-01,565590153.2424061,417217006.6146159,759022866.3351221,366123544.5760418,862045381.4198267,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-02-01,478618984.1443618,364887226.56069624,632801559.6681219,306515944.5324916,765195276.628888,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-03-01,750163659.6997495,552148942.7992353,1012995330.1827518,491931245.79946756,1200344046.7119694,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-04-01,715755304.259418,524822283.1499228,982254909.1538763,450649805.0887504,1132972675.2159953,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-05-01,763718347.013664,553661363.8290802,1043386040.2369013,464195221.143081,1225452878.823656,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-06-01,798040897.5483063,582892372.929322,1097316512.351581,487214408.0136285,1265988074.5099537,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-07-01,823063061.2663342,591737313.0659432,1138947530.9935446,503612821.49768865,1390907613.5503097,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-08-01,821402893.2472478,599757129.5354733,1150126306.4213176,487469939.6930307,1353444402.4744487,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-09-01,810108286.9551177,587014442.6822178,1141029998.723885,478537463.31787217,1402928494.354225,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-10-01,932778739.2508698,668407366.1227797,1352229117.3214538,492685941.86429507,1695568401.5195718,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-11-01,968724977.7059228,666871593.8118926,1447138310.2588603,535705614.9419724,1728765207.8949497,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2027-12-01,894167139.031629,595534138.1808708,1327378899.7950625,444686120.6705102,1718499832.0112479,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-01-01,1109447980.149661,734048317.1534765,1624487170.4798443,576335957.603238,2217766124.645742,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-02-01,858099865.4539434,571303475.8512543,1288500531.280041,433129133.4270698,1649377975.543224,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-03-01,1304207534.653679,854560579.9240732,2004061810.675462,610478629.9251697,2605010091.709912,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-04-01,1409701254.8243556,863099275.3862387,2188262949.4987187,669756758.2752709,2936144409.186273,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-05-01,1442984402.4877765,911142148.7008911,2315901070.818885,670685880.2557212,3079806580.879705,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-06-01,1482648901.4158485,885259087.3999754,2400020672.613155,629291715.9681791,3499019762.2337513,250735540.7531327,FALSE
npm-downloads,React,PROPHET,2028-07-01,1533313249.8488154,875423817.8169631,2567562547.1145625,636385822.107267,3838116394.0679626,250735540.7531327,FALSE
npm-downloads,Vue,ARIMA,2026-08-01,58935588.82364049,41578530.18366685,83538393.67097002,34567293.7510629,100482370.35344799,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2026-09-01,60754846.949134886,41129442.09626643,89744748.05198917,33455150.879084457,110331333.39845894,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2026-10-01,64067796.478887334,42538356.38730295,96493679.66621462,34247414.82429628,119853791.61473274,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2026-11-01,68090039.33310206,44471376.439642765,104252528.59290186,35493260.07280409,130623487.86605659,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2026-12-01,72558777.83360171,46552626.46602057,113093000.88622788,36805332.07110352,143043844.72889498,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-01-01,77391920.82626347,48640089.44902913,123139358.08978201,38038218.29655609,157460302.7346902,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-02-01,82573070.03979409,50670677.46612865,134561292.9740022,39127980.07430085,174256678.58680162,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-03-01,88110636.61074649,52612670.93404852,147559211.91935223,40044671.75876415,193870592.1483279,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-04-01,94023069.13766916,54448486.460148215,162361492.0457609,40775001.195613965,216807779.30869073,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-05-01,100333523.4997375,56167825.23973949,179227446.67745736,41315104.767580464,243659453.61136279,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-06-01,107067980.90409064,57764660.05200837,198452695.51445684,41667070.90510253,275122589.2103973,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-07-01,114254632.29688264,59235715.926158845,220375844.9795115,41836962.36642132,312023630.24381214,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-08-01,121923731.6031598,60579584.8458979,245386235.3750942,41833521.69836033,355346515.6936435,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-09-01,130107626.05439357,61796152.98873527,273932817.22702014,41667254.61572254,406266127.3441387,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-10-01,138840857.0619307,62886211.0823905,306534344.5910123,41349762.48636022,466188490.5915393,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-11-01,148160292.97045067,63851186.363185376,343791142.3745224,40893255.12983729,536799334.31616527,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2027-12-01,158105279.92488152,64692959.9046091,386398758.7227869,40310197.60244814,620122963.4851601,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-01-01,168717806.23682204,65413744.38553432,435163867.2517082,39613056.02924883,718593831.780525,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-02-01,180042679.01992983,66016004.03235754,491022844.33683234,38814115.633126155,835143741.5499396,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-03-01,192127713.1347069,66502403.273507684,555063518.0092304,37925350.71789661,973308270.8177862,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-04-01,205023932.98190945,66875774.35006058,628550670.5307233,36958331.75962085,1137356864.6036313,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-05-01,218785787.9018306,67139096.97386163,712955979.4933914,35924158.99748971,1332452071.0523798,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-06-01,233471382.0541689,67295485.25899939,809993205.6088165,34833415.104905024,1564844702.7484465,8962131.067532802,TRUE
npm-downloads,Vue,ARIMA,2028-07-01,249142719.7363372,67348178.7094022,921659583.0264243,33696131.83694664,1842113323.8811455,8962131.067532802,TRUE
npm-downloads,Vue,ETS,2026-08-01,49446605.17490519,35101952.647407316,69653297.69600464,29279156.353103496,83505368.80043973,18471154.646452304,FALSE
npm-downloads,Vue,ETS,2026-09-01,49800044.9085292,35013714.92146571,70830657.99244317,29056905.446514618,85351293.26309241,18471154.646452304,FALSE
